,ID,C_Environment,C_Condition,C_Cycle,C_Trial,C_QuestionNum,C_Question,C_Answer,C_AssignedWait,C_Response,C_QPresent,C_StartRT,C_WaitStart,C_WaitTime,C_TrialLength,C_CycleLength,C_Jitter,C_AverageWait,MC_Correct
418,35,1,1,1,2,557,What Italian physician was the first to describe the way the ovaries connect to the uterus in humans?,Gabriele Falloppio ,1.792,W,32.429,8.501,9.026,1.796,14.83,605.0193431,1.504203078,7.363741935,0
419,35,1,1,1,3,498,What is an osier?,A willow twig ,10.83,W,48.797,2.243,2.769,10.833,17.616,605.0193431,3.009270852,7.363741935,0
420,35,1,1,1,4,895,Which state has the zip code 12345?,New York,9.549,W,69.453,6.402,6.941,9.552,20.503,605.0193431,1.406376151,7.363741935,1
421,35,1,1,1,5,992,"Whose remains were thrown in the Seine River on May 30, 1431? ",Joan of Arc's ,18.31,W,91.394,5.654,6.19,18.315,28.529,605.0193431,1.906703985,7.363741935,1
422,35,1,1,1,6,697,What animal is combined with a serpent to make the mythical creature the Cockatrice? ,Rooster,10.489,W,121.878,6.074,6.608,10.492,21.12,605.0193431,1.913006992,7.363741935,1
423,35,1,1,1,7,486,"What invention should have made Ts'ai Lun, a second-century inventor, a household name? ",Paper,9.192,NA,144.953,NA,NA,NA,NA,605.0193431,2.828951361,7.363741935,NA
424,35,1,1,1,8,322,What animal lives in a holt? ,An otter,4.473,W,158.869,1.94,2.469,4.476,10.958,605.0193431,2.866227289,7.363741935,0
425,35,1,1,1,9,941,Who outgrew a childhood chlorine allergy to become the biggest Olympic medal winner in Australian history? ,Ian Thorpe ,6.973,W,172.734,5.202,5.74,6.976,16.731,605.0193431,1.061544391,7.363741935,0
426,35,1,1,1,10,821,Where would you find the countries of Qumar and Equatorial Kundu? ,On TV's The West Wing ,13.419,W,190.57,6.437,6.975,13.422,24.408,605.0193431,3.329969084,7.363741935,1
427,35,1,1,1,11,852,Which Constitutional Amendment deals with poll taxes? ,Twenty-fourth ,17.479,K,218.351,3.648,4.171,3.911,8.592,605.0193431,1.49486832,7.363741935,0
428,35,1,1,1,12,967,Who was the only person to be nearby at three different presidential assassinations? ,Robert Lincoln ,0.262,W,228.479,5.833,6.357,0.266,10.641,605.0193431,3.153353074,7.363741935,0
429,35,1,1,1,13,527,What is the national tree of Jamaica? ,The Blue Mahoe ,6.561,K,242.31,3.137,3.671,1.394,5.574,605.0193431,1.417980053,7.363741935,0
430,35,1,1,1,14,987,"Whose epitaph read in part, ""Here lies one whose name was writ in water?  ",John Keats ,10.274,W,249.335,4.177,4.706,10.278,19,605.0193431,1.078587654,7.363741935,0
431,35,1,1,1,15,203,"One in every 2,000 babies is born with what? ",Teeth,18.516,W,269.457,2.983,3.521,18.519,26.059,605.0193431,3.725156483,7.363741935,1
432,35,1,1,1,16,816,Where is Jacques Plante's name misspelled five of the six times it appears? ,The Stanley Cup ,4.319,S,299.273,4.206,4.739,4.163,9.411,605.0193431,1.464299699,7.363741935,NA
433,35,1,1,1,17,298,"Until 1790, what was known as Jenkins Hill? ",Capitol Hill,1.275,W,310.185,3.462,3.987,1.278,9.272,605.0193431,1.24223797,7.363741935,1
434,35,1,1,1,18,17,"A two-million gallon tank of what substance exploded in Boston in 1919, resulting in 21 deaths?",Molasses,5.988,W,320.731,4.453,4.988,5.991,14.996,605.0193431,3.395366476,7.363741935,1
435,35,1,1,1,19,761,"What Washington Wizards All-Star still bears the misplaced ""w"" in his name from a birth certificate typo?",Antawn Jamison ,18.662,S,339.151,4.76,5.289,0.559,6.357,605.0193431,1.952232095,7.363741935,NA
436,35,1,1,1,20,484,What instrument was invented to sound like a human singing? ,Violin,12.171,W,347.493,3.114,3.638,12.174,19.819,605.0193431,3.001201457,7.363741935,1
437,35,1,1,1,21,877,"Which mammal is the world's smallest, weighing less than a penny? ",Bumblebee bat,6.109,W,370.352,4.359,4.888,6.112,15.013,605.0193431,3.926237495,7.363741935,1
438,35,1,1,1,22,744,What was the magical original name of the online bookstore that changed its name in 1995 to Amazon.com?,Cadabra.com ,2.791,W,389.322,4.381,4.906,2.794,11.71,605.0193431,2.992427169,7.363741935,1
439,35,1,1,1,23,260,The Italian government regulates the price of what beverage?,Espresso,14.078,W,404.056,4.111,4.638,14.081,22.738,605.0193431,3.360599069,7.363741935,1
440,35,1,1,1,24,560,What Kansan was the only Native American ever to serve as U.S. vice president? ,Charles Curtis,15.481,S,430.184,4.911,5.44,0.967,6.924,605.0193431,2.9870893,7.363741935,NA
441,35,1,1,1,25,932,Who is Rashida Jones's famous mother?,Peggy Lipton ,12.234,S,440.129,3.19,3.72,0.726,4.956,605.0193431,1.313406298,7.363741935,NA
442,35,1,1,1,26,39,"Anciently, what was the job description of a ""hierodule""?",Temple Prostitute,18.919,S,446.436,4.907,5.439,1.868,7.826,605.0193431,2.749399123,7.363741935,NA
443,35,1,1,1,27,289,"Thimpu, the capital of Bhutan, is known for being the only world capital without any what?",Traffic lights,2.99,W,457.064,4.319,4.856,2.993,11.86,605.0193431,1.536705813,7.363741935,1
444,35,1,1,1,28,38,A umiak is a larger version of what? ,Kayak,6.395,W,470.495,3.648,4.171,6.398,14.579,605.0193431,2.353207063,7.363741935,1
445,35,1,1,1,29,521,What is the most sober school according to The Princeton Review? ,Brigham Young University,2.655,W,487.464,3.559,4.088,2.659,10.759,605.0193431,3.813561935,7.363741935,1
446,35,1,1,1,30,917,Who did Pope Gregory VII leave in the snow outside of his castle gates for three full days?  ,Holy Roman Emperor Henry IV ,15.487,W,502.08,4.431,4.955,15.49,24.457,605.0193431,1.787030262,7.363741935,1
447,35,1,1,1,31,724,"What was originally sold in 1965 under the name ""Chemgrass""?  ",AstroTurf ,10.105,W,528.36,3.688,4.221,10.108,18.35,605.0193431,1.500520097,7.363741935,0
448,35,1,1,1,32,284,"The word serendipity comes from Serendip, the Persian name for what island? ",Sri Lanka,6.424,W,548.248,4.607,5.14,6.427,15.581,605.0193431,1.711869198,7.363741935,0
449,35,1,1,1,33,158,"In what layer of the Earth's atmosphere is Antarctica's famed ""ozone hole""? ",Stratosphere,12.911,K,565.584,3.768,4.304,2.431,7.242,605.0193431,1.629094985,7.363741935,0
450,35,1,1,1,34,464,"What grape, used to make a popular California wine, is called Primitivo in Europe?  ",Zinfindel,2.325,W,574.511,5.328,5.856,2.329,12.193,605.0193431,3.867197437,7.363741935,0
451,35,1,1,1,35,807,"When asked to define ""cool,"" what two words did James Brown use? ",James Brown,6.395,W,590.611,3.46,3.988,6.398,14.395,605.0193431,2.08821583,7.363741935,1
452,35,2,1,2,36,882,Which of Henry VIII's wives is buried next to him?  ,Jane Seymour ,4.099,W,0.035,3.629,4.155,4.103,12.278,602.8589715,3.911441076,10.91978571,0
453,35,2,1,2,37,833,Which animal's milk does not curdle? ,Camel,16.47,W,16.253,4.291,4.821,16.473,25.308,602.8589715,3.25153872,10.91978571,1
454,35,2,1,2,38,117,"in 1908, New York City passed the Sullivan Ordinance which made it illegal for women to do what in public?",Smoke,72.428,W,44.851,4.102,4.638,72.431,81.086,602.8589715,3.651623668,10.91978571,1
455,35,2,1,2,39,802,"What's the only TV show to top the Nielsen ratings five seasons in a row, from 1972 to 1976?  ",All in the Family ,3.922,W,129.629,6.484,7.008,3.925,14.946,602.8589715,3.462286847,10.91978571,0
456,35,2,1,2,40,893,Which space shuttle is named for the ship on which Robert Scott first sailed to Antarctica? ,The Discovery,0.173,W,148.082,5.615,6.14,0.178,10.325,602.8589715,1.059468466,10.91978571,0
457,35,2,1,2,41,397,What country borders both of the world's only two nations with square flags? ,Italy ,2.879,W,159.494,3.698,4.222,2.882,11.11,602.8589715,2.826562577,10.91978571,1
458,35,2,1,2,42,114,"In 1849, Walter Hunt received a patent for turning a single piece of wire into what?",A paper clip,0.444,W,173.46,5.644,6.174,0.447,10.642,602.8589715,1.905413511,10.91978571,0
459,35,2,1,2,43,873,What is the only U.S. state that has a pennant-shaped flag instead of a rectangular one?  ,Ohio,58.45,W,186.04,5.92,6.457,58.453,68.923,602.8589715,3.401988168,10.91978571,1
460,35,2,1,2,44,739,What was the first song ever performed in outer space? ,Happy Birthday,24.15,W,258.404,2.948,3.487,24.153,31.648,602.8589715,1.715367554,10.91978571,1
461,35,2,1,2,45,784,What's the more common name for the retinal scotoma caused by the optic nerve? ,Your blind spot,5.823,S,291.808,3.696,4.22,1.213,5.94,602.8589715,3.20087431,10.91978571,NA
462,35,2,1,2,46,931,Who is pictured on a US Purple Heart medal? ,George Washington,13.099,W,300.984,2.737,3.271,13.104,20.386,602.8589715,2.224178129,10.91978571,1
463,35,2,1,2,47,396,"What can be built by the largest Lego set ever sold, a 5195-piece monstrosity? ",The Millenium Falcon ,1.052,W,323.625,4.783,5.306,1.055,10.376,602.8589715,2.918521829,10.91978571,0
464,35,2,1,2,48,231,The Admiral is which type of insect? ,Butterfly,76.456,K,336.957,2.419,2.953,1.906,5.373,602.8589715,3.59257404,10.91978571,0
465,35,2,1,2,49,181,"James Bond works for M, but what single initial is used for the real-life director of Britain's MI6?",C,36.611,S,345.95,5.05,5.573,1.741,7.825,602.8589715,1.505518637,10.91978571,NA
466,35,2,1,2,50,504,What is measured in becquerels? ,Radioactivity,1.33,S,355.327,2.417,2.953,0.663,4.138,602.8589715,1.821313198,10.91978571,NA
467,35,2,1,2,51,335,"What are you trying to remember if you use the mnemonic ""HOMES""?  ",The names of the Great Lakes ,11.219,W,361.318,3.858,4.388,11.222,19.618,602.8589715,1.186109853,10.91978571,1
468,35,2,1,2,52,728,What was the 11th-century Spanish military leader Rodrigo Diaz de Vivar better known as?  ,El Cid ,3.459,W,382.157,5.683,6.207,3.462,13.678,602.8589715,1.01190124,10.91978571,0
469,35,2,1,2,53,75,"Europe's only free-range monkeys are the Barbary apes, which live where?",Gibralter,2.392,W,396.89,3.694,4.221,2.395,10.624,602.8589715,1.870733303,10.91978571,1
470,35,2,1,2,54,571,"What kind of information resource takes its name from a Hawaiian word for ""quick""? ",A wiki,78.158,S,409.42,9.46,9.995,1.881,12.398,602.8589715,1.997094191,10.91978571,NA
471,35,2,1,2,55,52,"Before his ears were cut off in 1990 by a political rival, what nation was ruled by dictator Samuel Doe?",Liberia,4.674,S,423.853,4.723,5.255,0.86,6.624,602.8589715,1.51702007,10.91978571,NA
472,35,2,1,2,56,286,"The world's largest church is Our Lady of Peace Basilica in Yamoussoukro, what nation's capital?",Ivory Coast's ,21.543,S,432.045,4.451,4.988,1.855,7.359,602.8589715,1.861780609,10.91978571,NA
473,35,2,1,2,57,306,What 1980 film is named for the legendary square-shaped capital of Kublai Khan? ,Xanadu ,13.266,W,441.322,3.974,4.504,13.269,21.787,602.8589715,1.711852019,10.91978571,0
474,35,2,1,2,58,962,Who was the last British Monarch to also be an emperor?  ,George VI,2.66,W,464.865,3.295,3.82,2.663,10.491,602.8589715,3.933358027,10.91978571,0
475,35,2,1,2,59,270,"The pinna is the outer, visible part of what?",The ear,0.044,W,479.331,3.709,4.239,0.047,8.306,602.8589715,1.57430929,10.91978571,1
476,35,2,1,2,60,13,A causeway lined with hundreds of sphinxes once connected Karnak to what other great Egyptian temple?,Luxor,58.622,S,489.242,5.238,5.773,1.217,7.509,602.8589715,2.9733248,10.91978571,NA
477,35,2,1,2,61,574,"What lagoon south of Queens, New York, is named for a local Indian tribe and has nothing to do Caribbean?",Jamaica Bay,54.561,W,499.753,5.246,5.773,54.564,64.351,602.8589715,3.812029603,10.91978571,1
478,35,2,1,2,62,331,What are Quivira and Cibola?  ,Two of the seven cities of gold,9.236,S,567.945,4.271,4.805,4.25,9.56,602.8589715,1.388299385,10.91978571,NA
479,35,2,1,2,63,901,What was the only one of his sculptures that Michelangelo signed?  ,The Pieta,4.875,W,578.94,3.62,4.155,4.878,13.045,602.8589715,1.530185808,10.91978571,0
480,35,2,1,2,64,896,Which tree produces conkers? ,Horse chestnut tree ,2.367,W,593.557,2.379,2.903,2.37,9.29,602.8589715,2.772049757,10.91978571,0
481,35,1,1,3,65,585,What metal was found in Nevada's famed Comstock Lode?  ,Silver,8.86,S,0.027,4.621,5.155,0.994,6.658,602.1413225,1.524346378,6.345351351,NA
482,35,1,1,3,66,488,"What invisible ""color"" can bees see on flower petals?  ",Bee purple ,12.171,W,8.253,3.331,3.854,12.174,20.036,602.1413225,1.973571825,6.345351351,1
483,35,1,1,3,67,227,"The ""Mohorovicic discontinuity"" divides what two outer layers of the earth?",The crust and the mantle,19.342,S,30.294,5.298,5.824,2.995,9.328,602.1413225,3.17156543,6.345351351,NA
484,35,1,1,3,68,220,Songbird is a book about what jazz singer's remarkable posthumous career? ,Eva Cassidy ,0.316,W,42.841,3.663,4.188,0.319,8.522,602.1413225,1.456729952,6.345351351,1
485,35,1,1,3,69,460,What game show host took his stage name from the college in his West Virginia hometown? ,Peter Marshall,0.654,W,52.852,3.476,4.005,0.657,8.673,602.1413225,1.720457815,6.345351351,1
486,35,1,1,3,70,826,Which animal can go longer without water than a camel can? ,Rat,5.249,W,63.281,3.143,3.671,5.252,12.945,602.1413225,1.013353658,6.345351351,1
487,35,1,1,3,71,445,What famous philanthropist was the only Treasury secretary ever to serve under three presidents? ,Andrew Mellon,13.688,W,77.279,5.313,5.84,13.691,23.539,602.1413225,1.870758111,6.345351351,1
488,35,1,1,3,72,219,"Sodium azide, a highly toxic chemical, is best-known for being used to develop what lifesaving devices?",Air bags,15.581,W,102.724,5.508,6.039,15.584,25.642,602.1413225,2.582524809,6.345351351,1
489,35,1,1,3,73,635,What product did Herbert Lapidus invent in 1974 by impregnanting latex rubber with coconut charcoal?,Odor Eaters ,2.791,W,130.988,5.396,5.923,2.794,12.727,602.1413225,1.911424069,6.345351351,0
490,35,1,1,3,74,409,What did Coleco name its 1983 home computer in the hope that it would take a bite out of Apple's sales?,Adam,10.508,W,145.654,7.01,7.542,10.511,22.071,602.1413225,1.185936668,6.345351351,1
491,35,1,1,3,75,88,Harry Truman was the first U.S. president of what religious persuasion? ,Southern Baptist,5.481,W,168.947,3.845,4.372,5.484,13.862,602.1413225,2.248741558,6.345351351,0
492,35,1,1,3,76,829,"Which animal has tubular shaped eyeballs, which therefore cannot move?  ",Owl,18.312,W,185.097,3.999,4.522,18.314,26.843,602.1413225,1.366352165,6.345351351,1
493,35,1,1,3,77,434,What European country is named for the dark-looking Dinaric Alps? ,Montenegro,8.734,S,213.346,3.806,4.339,0.971,5.823,602.1413225,1.190434941,6.345351351,NA
494,35,1,1,3,78,748,What was the name of the plane Buddy Holly died in?  ,American Pie,1.358,W,220.387,2.965,3.488,1.361,8.857,602.1413225,2.804155024,6.345351351,1
495,35,1,1,3,79,664,What snack food is an ingredient in the explosive dynamite?  ,Peanuts ,16.151,W,232.083,2.957,3.487,16.154,23.656,602.1413225,2.115686603,6.345351351,1
496,35,1,1,3,80,200,On what namesake Asian island were the first Homo erectus fossils found? ,Java,14.003,W,257.895,3.537,4.07,14.006,22.088,602.1413225,2.237615957,6.345351351,1
497,35,1,1,3,81,185,Mohammed Khatami is both a former national librarian and a former president of what nation?,Iran,10.508,S,282.255,4.401,4.938,0.47,5.924,602.1413225,2.18285999,6.345351351,NA
498,35,1,1,3,82,954,Who was banned from Saturday Night Live by viewer phone vote in 1982? ,Andy Kaufman,8.723,W,290.414,3.353,3.887,8.726,16.631,602.1413225,1.420290505,6.345351351,0
499,35,1,1,3,83,403,What craylola color became 'midnight blue' in 1985 to remove an out-of-date geographical term? ,Prussian Blue ,3.795,W,308.5,5.547,6.074,3.798,13.879,602.1413225,2.262137614,6.345351351,1
500,35,1,1,3,84,187,Ninety percent of the world's true cinnamon comes from what island nation? ,Sri Lanka,16.151,W,324.669,4.739,5.272,16.154,25.441,602.1413225,2.369815663,6.345351351,1
501,35,1,1,3,85,192,"Of the world's seven most populous islands, what's the only one not in Asia? ",Great Britain,5.468,W,352.516,4.036,4.572,5.471,14.063,602.1413225,2.0001111,6.345351351,1
502,35,1,1,3,86,810,Where did Bob Dylan first play in public? ,"Gaslight CafÈ, Greenwich Village",0.316,W,368.617,3.567,4.104,0.319,8.439,602.1413225,3.76616314,6.345351351,1
503,35,1,1,3,87,731,What was the first American novel to sell one million copies? ,Uncle Tom's Cabin ,18.662,W,380.864,3.352,3.887,18.665,26.56,602.1413225,2.666310187,6.345351351,1
504,35,1,1,3,88,1005,"Young wines are said to have ""aroma."" What do older wines have instead?",Bouquet,11.604,W,410.13,3.854,4.388,11.607,20.002,602.1413225,2.553095879,6.345351351,1
505,35,1,1,3,89,904,Whittaker Chambers hid Alger Hiss's purloined State Department documents in a hollowed-out what?,Pumpkin,5.198,S,432.721,4.991,5.523,2.524,8.56,602.1413225,3.296013988,6.345351351,NA
506,35,1,1,3,90,671,"What sport used the term ""home run"" long before baseball?  ",Cricket,0.975,W,444.635,3.805,4.338,0.978,9.323,602.1413225,1.247592241,6.345351351,1
507,35,1,1,3,91,719,What was first made by suspending paraffin in a solution of water and antifreeze? ,Lava lamp ,19.286,S,455.246,5.122,5.657,0.945,7.109,602.1413225,2.346893994,6.345351351,NA
508,35,1,1,3,92,422,What does a screever do on a sidewalk? ,Draw,14.437,W,464.756,2.332,2.87,14.44,21.321,602.1413225,2.048024814,6.345351351,1
509,35,1,1,3,93,714,What unorthodox scientific belief was championed by the Universal Zetetic Society?,A flat Earth,10.608,S,488.165,5.675,6.207,1.163,7.877,602.1413225,2.239652076,6.345351351,NA
510,35,1,1,3,94,633,What president was shot while walking to California Governor Jerry Brown's office?  ,Gerald Ford ,9.192,W,498.327,3.817,4.354,9.195,17.565,602.1413225,1.118265439,6.345351351,0
511,35,1,1,3,95,208,"Pink Floyd's ""Chapter 24"" was inspired by what literary work?",The I Ching,1.982,W,517.047,3.673,4.205,1.985,10.208,602.1413225,1.277181845,6.345351351,0
512,35,1,1,3,96,137,"In Europe, but not the U.S., what are measured in ""Paris Points""?",Shoe sizes,19.163,S,528.56,3.544,4.072,1.417,6.008,602.1413225,2.70408714,6.345351351,NA
513,35,1,1,3,97,596,"What name is shared by the rivers that run through Denison, TX and Hanoi, Vietnam?",Red River,17.243,S,537.32,4.592,5.123,0.797,6.441,602.1413225,1.974906034,6.345351351,NA
